candidate_id,entity_id,candidate_layer,field_path_candidate,semantic_class,raw_value,raw_unit,normalized_value,normalized_unit,normalization_rule_id,source_record_ids,calculation_locator,drawing_locator,confidence,verification_status,parity_status,adoption_status,issue_id,conflict_id,human_confirmation_id,phase3_action,notes
DR-832,ENT-LINE-ACL,drawing,drawing.reference.DWG-REF-S011-001,REFERENCE_TEXT,線形図(その2),,,,NOR-011,DWG-REF-S011-001,calc_pdf_p13,DWG-S011,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,plan alignment
DR-833,ENT-LINE-ACL,drawing,drawing.reference.DWG-REF-S012-001,REFERENCE_TEXT,線形図(その3),,,,NOR-011,DWG-REF-S012-001,calc_pdf_p14,DWG-S012,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,support heights / structural depths
DR-834,ENT-GIRDER-AG1,drawing,drawing.reference.DWG-REF-S013-001,REFERENCE_TEXT,断面構成図(その1),,,,NOR-011,DWG-REF-S013-001,calc_pdf_p15,DWG-S013,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,non-composite section AG1
DR-835,ENT-GIRDER-AG2,drawing,drawing.reference.DWG-REF-S014-001,REFERENCE_TEXT,断面構成図(その2),,,,NOR-011,DWG-REF-S014-001,calc_pdf_p16,DWG-S014,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,non-composite section AG2
DR-836,ENT-DECK,drawing,drawing.reference.DWG-REF-S015-001,REFERENCE_TEXT,断面構成図(その3),,,,NOR-011,DWG-REF-S015-001,calc_pdf_p17,DWG-S015,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,composite section AG1
DR-837,ENT-DECK,drawing,drawing.reference.DWG-REF-S016-001,REFERENCE_TEXT,断面構成図(その4),,,,NOR-011,DWG-REF-S016-001,calc_pdf_p18,DWG-S016,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,composite section AG2
DR-838,ENT-LINE-ACL,drawing,drawing.reference.DWG-REF-S017-001,REFERENCE_TEXT,共通詳細図(その1),,,,NOR-011,DWG-REF-S017-001,calc_pdf_p19,DWG-S017,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,stiffener details
DR-839,ENT-LINE-ACL,drawing,drawing.reference.DWG-REF-S018-001,REFERENCE_TEXT,共通詳細図(その2),,,,NOR-011,DWG-REF-S018-001,calc_pdf_p20,DWG-S018,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,hanger/waterstop details
DR-840,ENT-LINE-ACL,drawing,drawing.reference.DWG-REF-S019-001,REFERENCE_TEXT,共通詳細図(その3),,,,NOR-011,DWG-REF-S019-001,calc_pdf_p21,DWG-S019,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,sole plate details
DR-841,ENT-LINE-ACL,drawing,drawing.reference.DWG-REF-S020-001,REFERENCE_TEXT,キャンバー図,,,,NOR-011,DWG-REF-S020-001,calc_pdf_p22,DWG-S020,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,camber diagram AG1/AG2
DR-842,ENT-GIRDER-AG1,drawing,drawing.reference.DWG-REF-S021-001,REFERENCE_TEXT,主桁AG1(その1),,,,NOR-011,DWG-REF-S021-001,calc_pdf_p23,DWG-S021,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 segment J-1/J-2
DR-843,ENT-GIRDER-AG1,drawing,drawing.reference.DWG-REF-S022-001,REFERENCE_TEXT,主桁AG1(その2),,,,NOR-011,DWG-REF-S022-001,calc_pdf_p24,DWG-S022,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 segment J-2/J-3/J-4
DR-844,ENT-GIRDER-AG1,drawing,drawing.reference.DWG-REF-S023-001,REFERENCE_TEXT,主桁AG1(その3),,,,NOR-011,DWG-REF-S023-001,calc_pdf_p25,DWG-S023,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 segment J-4/J-5/J-6
DR-845,ENT-GIRDER-AG1,drawing,drawing.reference.DWG-REF-S024-001,REFERENCE_TEXT,主桁AG1(その4),,,,NOR-011,DWG-REF-S024-001,calc_pdf_p26,DWG-S024,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 segment J-6/J-7/J-8
DR-846,ENT-GIRDER-AG1,drawing,drawing.reference.DWG-REF-S025-001,REFERENCE_TEXT,主桁AG1(その5),,,,NOR-011,DWG-REF-S025-001,calc_pdf_p27,DWG-S025,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 segment J-8/J-9/J-10
DR-847,ENT-GIRDER-AG1,drawing,drawing.reference.DWG-REF-S026-001,REFERENCE_TEXT,主桁AG1(その6),,,,NOR-011,DWG-REF-S026-001,calc_pdf_p28,DWG-S026,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 segment J-10/J-11/J-12
DR-848,ENT-GIRDER-AG1,drawing,drawing.reference.DWG-REF-S027-001,REFERENCE_TEXT,主桁AG1(その7),,,,NOR-011,DWG-REF-S027-001,calc_pdf_p29,DWG-S027,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 segment J-12/J-13/J-14
DR-849,ENT-GIRDER-AG1,drawing,drawing.reference.DWG-REF-S028-001,REFERENCE_TEXT,主桁AG1(その8),,,,NOR-011,DWG-REF-S028-001,calc_pdf_p30,DWG-S028,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 segment J-14/J-15/J-16
DR-850,ENT-GIRDER-AG1,drawing,drawing.reference.DWG-REF-S029-001,REFERENCE_TEXT,主桁AG1(その9),,,,NOR-011,DWG-REF-S029-001,calc_pdf_p31,DWG-S029,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG1 end segment J-16
DR-851,ENT-GIRDER-AG2,drawing,drawing.reference.DWG-REF-S030-001,REFERENCE_TEXT,主桁AG2(その1),,,,NOR-011,DWG-REF-S030-001,calc_pdf_p32,DWG-S030,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG2 segment J-1/J-2
DR-852,ENT-GIRDER-AG2,drawing,drawing.reference.DWG-REF-S031-001,REFERENCE_TEXT,主桁AG2(その2),,,,NOR-011,DWG-REF-S031-001,calc_pdf_p33,DWG-S031,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG2 segment J-2/J-3/J-4
DR-853,ENT-GIRDER-AG2,drawing,drawing.reference.DWG-REF-S032-001,REFERENCE_TEXT,主桁AG2(その3),,,,NOR-011,DWG-REF-S032-001,calc_pdf_p34,DWG-S032,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG2 segment J-4/J-5/J-6
DR-854,ENT-GIRDER-AG2,drawing,drawing.reference.DWG-REF-S033-001,REFERENCE_TEXT,主桁AG2(その4),,,,NOR-011,DWG-REF-S033-001,calc_pdf_p35,DWG-S033,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG2 segment J-6/J-7/J-8
DR-855,ENT-GIRDER-AG2,drawing,drawing.reference.DWG-REF-S034-001,REFERENCE_TEXT,主桁AG2(その5),,,,NOR-011,DWG-REF-S034-001,calc_pdf_p36,DWG-S034,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG2 segment J-8/J-9/J-10
DR-856,ENT-GIRDER-AG2,drawing,drawing.reference.DWG-REF-S035-001,REFERENCE_TEXT,主桁AG2(その6),,,,NOR-011,DWG-REF-S035-001,calc_pdf_p37,DWG-S035,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG2 segment J-10/J-11/J-12
DR-857,ENT-GIRDER-AG2,drawing,drawing.reference.DWG-REF-S036-001,REFERENCE_TEXT,主桁AG2(その7),,,,NOR-011,DWG-REF-S036-001,calc_pdf_p38,DWG-S036,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG2 segment J-12/J-13/J-14
DR-858,ENT-GIRDER-AG2,drawing,drawing.reference.DWG-REF-S037-001,REFERENCE_TEXT,主桁AG2(その8),,,,NOR-011,DWG-REF-S037-001,calc_pdf_p39,DWG-S037,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG2 segment J-14/J-15/J-16
DR-859,ENT-GIRDER-AG2,drawing,drawing.reference.DWG-REF-S038-001,REFERENCE_TEXT,主桁AG2(その9),,,,NOR-011,DWG-REF-S038-001,calc_pdf_p40,DWG-S038,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG2 end segment J-16
DR-860,ENT-STUD,drawing,drawing.reference.DWG-REF-S039-001,REFERENCE_TEXT,スタッド配置図(その1),,,,NOR-011,DWG-REF-S039-001,calc_pdf_p41,DWG-S039,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,stud layout
DR-861,ENT-STUD,drawing,drawing.reference.DWG-REF-S040-001,REFERENCE_TEXT,スタッド配置図(その2),,,,NOR-011,DWG-REF-S040-001,calc_pdf_p42,DWG-S040,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,stud layout
DR-862,ENT-STUD,drawing,drawing.reference.DWG-REF-S041-001,REFERENCE_TEXT,スタッド配置図(その3),,,,NOR-011,DWG-REF-S041-001,calc_pdf_p43,DWG-S041,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,stud layout
DR-863,ENT-STUD,drawing,drawing.reference.DWG-REF-S042-001,REFERENCE_TEXT,スタッド配置図(その4),,,,NOR-011,DWG-REF-S042-001,calc_pdf_p44,DWG-S042,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,stud layout
DR-864,ENT-STUD,drawing,drawing.reference.DWG-REF-S043-001,REFERENCE_TEXT,スタッド配置図(その5),,,,NOR-011,DWG-REF-S043-001,calc_pdf_p45,DWG-S043,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,stud layout
DR-865,ENT-STUD,drawing,drawing.reference.DWG-REF-S044-001,REFERENCE_TEXT,スタッド配置図(その6),,,,NOR-011,DWG-REF-S044-001,calc_pdf_p46,DWG-S044,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,stud layout
DR-1522,ENT-XBEAM-GE1,drawing,drawing.reference.DWG-REF-S045-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S045-001,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,端横桁 AG1-AG2 設計計算参照
DR-1523,ENT-XBEAM-GE1,drawing,drawing.reference.DWG-REF-S046-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S046-001,calc_pdf_p48,DWG-S046,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,端横桁(2) 設計計算参照
DR-1524,ENT-XBEAM-GE1,drawing,drawing.reference.DWG-REF-S047-001,REFERENCE_TEXT,pier_cross_beam,,,,NOR-011,DWG-REF-S047-001,calc_pdf_p49,DWG-S047,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間支点横桁 PR1-PR2 設計計算参照
DR-1525,ENT-XBEAM-GE1,drawing,drawing.reference.DWG-REF-S048-001,REFERENCE_TEXT,pier_cross_beam,,,,NOR-011,DWG-REF-S048-001,calc_pdf_p50,DWG-S048,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間支点横桁(2) 設計計算参照
DR-1526,ENT-XBEAM-C1C7,drawing,drawing.reference.DWG-REF-S049-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S049-001,calc_pdf_p51,DWG-S049,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間横桁 C1-C2 設計計算参照
DR-1527,ENT-XBEAM-C1C7,drawing,drawing.reference.DWG-REF-S050-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S050-001,calc_pdf_p52,DWG-S050,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間横桁 C3-C4 設計計算参照
DR-1528,ENT-XBEAM-C1C7,drawing,drawing.reference.DWG-REF-S051-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S051-001,calc_pdf_p53,DWG-S051,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間横桁 C5-C6
DR-1529,ENT-XBEAM-C1C7,drawing,drawing.reference.DWG-REF-S052-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S052-001,calc_pdf_p54,DWG-S052,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間横桁 C7-C8
DR-1530,ENT-XBEAM-C1C7,drawing,drawing.reference.DWG-REF-S053-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S053-001,calc_pdf_p55,DWG-S053,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間横桁 C9-C10
DR-1531,ENT-XBEAM-C1C7,drawing,drawing.reference.DWG-REF-S054-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S054-001,calc_pdf_p56,DWG-S054,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間横桁 C11-C12
DR-1532,ENT-XBEAM-C1C7,drawing,drawing.reference.DWG-REF-S055-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S055-001,calc_pdf_p57,DWG-S055,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間横桁 C13-C14
DR-1533,ENT-XBEAM-C1C7,drawing,drawing.reference.DWG-REF-S056-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S056-001,calc_pdf_p58,DWG-S056,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間横桁 C15-C16
DR-1534,ENT-XBEAM-C1C7,drawing,drawing.reference.DWG-REF-S057-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S057-001,calc_pdf_p59,DWG-S057,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間横桁 C17-C18
DR-1535,ENT-XBEAM-C1C7,drawing,drawing.reference.DWG-REF-S058-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S058-001,calc_pdf_p60,DWG-S058,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間横桁 C19-C20
DR-1536,ENT-XBEAM-C1C7,drawing,drawing.reference.DWG-REF-S059-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S059-001,calc_pdf_p61,DWG-S059,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間横桁(その11)
DR-1537,ENT-XBEAM-C1C7,drawing,drawing.reference.DWG-REF-S060-001,REFERENCE_TEXT,cross_beam,,,,NOR-011,DWG-REF-S060-001,calc_pdf_p62,DWG-S060,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,中間横桁(その12)
DR-1538,ENT-BRACE-AL1,drawing,drawing.reference.DWG-REF-S061-001,REFERENCE_TEXT,lateral_bracing,,,,NOR-011,DWG-REF-S061-001,calc_pdf_p63,DWG-S061,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,上下横構 S1-C1 設計計算参照
DR-1539,ENT-BRACE-AL1,drawing,drawing.reference.DWG-REF-S062-001,REFERENCE_TEXT,lateral_bracing,,,,NOR-011,DWG-REF-S062-001,calc_pdf_p64,DWG-S062,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,上下横構 C1-C2-C3-C4 設計計算参照
DR-1540,ENT-BRACE-AL1,drawing,drawing.reference.DWG-REF-S063-001,REFERENCE_TEXT,lateral_bracing,,,,NOR-011,DWG-REF-S063-001,calc_pdf_p65,DWG-S063,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,上下横構(その3)
DR-1541,ENT-BRACE-AL1,drawing,drawing.reference.DWG-REF-S064-001,REFERENCE_TEXT,lateral_bracing,,,,NOR-011,DWG-REF-S064-001,calc_pdf_p66,DWG-S064,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,上下横構(その4)
DR-1542,ENT-BRACE-AL1,drawing,drawing.reference.DWG-REF-S065-001,REFERENCE_TEXT,lateral_bracing,,,,NOR-011,DWG-REF-S065-001,calc_pdf_p67,DWG-S065,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,上下横構(その5)
DR-1543,ENT-BRACE-AL1,drawing,drawing.reference.DWG-REF-S066-001,REFERENCE_TEXT,lateral_bracing,,,,NOR-011,DWG-REF-S066-001,calc_pdf_p68,DWG-S066,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,上下横構(その6)
DR-1544,ENT-BRACE-AL1,drawing,drawing.reference.DWG-REF-S067-001,REFERENCE_TEXT,lateral_bracing,,,,NOR-011,DWG-REF-S067-001,calc_pdf_p69,DWG-S067,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,上下横構(その7)
DR-1545,ENT-BRACE-AL1,drawing,drawing.reference.DWG-REF-S068-001,REFERENCE_TEXT,lateral_bracing,,,,NOR-011,DWG-REF-S068-001,calc_pdf_p70,DWG-S068,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,上下横構 C16-PR2-C17 WEB継手
DR-1546,ENT-BRACE-AL1,drawing,drawing.reference.DWG-REF-S069-001,REFERENCE_TEXT,lateral_bracing,,,,NOR-011,DWG-REF-S069-001,calc_pdf_p71,DWG-S069,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,上下横構(その9)
DR-1547,ENT-BRACE-AL1,drawing,drawing.reference.DWG-REF-S070-001,REFERENCE_TEXT,lateral_bracing,,,,NOR-011,DWG-REF-S070-001,calc_pdf_p72,DWG-S070,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,上下横構(その10)
DR-1548,ENT-BRACE-AL1,drawing,drawing.reference.DWG-REF-S071-001,REFERENCE_TEXT,lateral_bracing,,,,NOR-011,DWG-REF-S071-001,calc_pdf_p73,DWG-S071,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,上下横構(その11)
DR-1549,ENT-SUPPORT-PR1,drawing,drawing.reference.DWG-REF-S072-001,REFERENCE_TEXT,wrapping_concrete,,,,NOR-011,DWG-REF-S072-001,calc_pdf_p74,DWG-S072,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,巻き立てコンクリート(その1) PR1-PR2境界部
DR-1550,ENT-SUPPORT-PR1,drawing,drawing.reference.DWG-REF-S073-001,REFERENCE_TEXT,wrapping_concrete,,,,NOR-011,DWG-REF-S073-001,calc_pdf_p75,DWG-S073,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,巻き立てコンクリート(その2) 断面H-L
DR-1551,ENT-SUPPORT-PR1,drawing,drawing.reference.DWG-REF-S074-001,REFERENCE_TEXT,wrapping_concrete,,,,NOR-011,DWG-REF-S074-001,calc_pdf_p76,DWG-S074,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,巻き立てコンクリート(その3) PR1詳細
DR-1552,ENT-SUPPORT-PR1,drawing,drawing.reference.DWG-REF-S075-001,REFERENCE_TEXT,wrapping_concrete,,,,NOR-011,DWG-REF-S075-001,calc_pdf_p77,DWG-S075,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,巻き立てコンクリート(その4)
DR-1553,ENT-SUPPORT-PR1,drawing,drawing.reference.DWG-REF-S076-001,REFERENCE_TEXT,wrapping_concrete,,,,NOR-011,DWG-REF-S076-001,calc_pdf_p78,DWG-S076,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,巻き立てコンクリート(その5)
DR-1554,ENT-SUPPORT-PR1,drawing,drawing.reference.DWG-REF-S077-001,REFERENCE_TEXT,wrapping_concrete,,,,NOR-011,DWG-REF-S077-001,calc_pdf_p79,DWG-S077,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,巻き立てコンクリート(その6)
DR-1555,ENT-SUPPORT-PR1,drawing,drawing.reference.DWG-REF-S078-001,REFERENCE_TEXT,wrapping_concrete,,,,NOR-011,DWG-REF-S078-001,calc_pdf_p80,DWG-S078,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,巻き立てコンクリート(その7)
DR-1556,ENT-SUPPORT-PR1,drawing,drawing.reference.DWG-REF-S079-001,REFERENCE_TEXT,wrapping_concrete,,,,NOR-011,DWG-REF-S079-001,calc_pdf_p81,DWG-S079,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,巻き立てコンクリート(その8)
DR-1557,ENT-SUPPORT-PR1,drawing,drawing.reference.DWG-REF-S080-001,REFERENCE_TEXT,stud,,,,NOR-011,DWG-REF-S080-001,calc_pdf_p82,DWG-S080,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,巻き立てコンクリートスタッド図(その1)
