candidate_id,entity_id,candidate_layer,field_path_candidate,semantic_class,raw_value,raw_unit,normalized_value,normalized_unit,normalization_rule_id,source_record_ids,calculation_locator,drawing_locator,confidence,verification_status,parity_status,adoption_status,issue_id,conflict_id,human_confirmation_id,phase3_action,notes
DR-230,ENT-GIRDER-AG1,drawing,drawing.dimension.DWG-DIM-S029-024,DIMENSION,PL 620x25x7562,mm,,,NOR-011,DWG-DIM-S029-024,calc_pdf_p31,DWG-S029,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,SM490YB
DR-231,ENT-GIRDER-AG2,drawing,drawing.dimension.DWG-DIM-S030-025,DIMENSION,PL 620x22x7818,mm,,,NOR-011,DWG-DIM-S030-025,calc_pdf_p32,DWG-S030,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,SM490YB
DR-232,ENT-GIRDER-AG2,drawing,drawing.dimension.DWG-DIM-S030-026,DIMENSION,PL 620x27x6250,mm,,,NOR-011,DWG-DIM-S030-026,calc_pdf_p32,DWG-S030,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,SM490YB
DR-233,ENT-GIRDER-AG2,drawing,drawing.dimension.DWG-DIM-S030-027,DIMENSION,PL 2657x14x7801,mm,,,NOR-011,DWG-DIM-S030-027,calc_pdf_p32,DWG-S030,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,SM490YA
DR-234,ENT-GIRDER-AG2,drawing,drawing.dimension.DWG-DIM-S030-028,DIMENSION,PL 2654x14x6270,mm,,,NOR-011,DWG-DIM-S030-028,calc_pdf_p32,DWG-S030,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,SM490YA
DR-235,ENT-GIRDER-AG2,drawing,drawing.dimension.DWG-DIM-S030-029,DIMENSION,PL 700x28x7814,mm,,,NOR-011,DWG-DIM-S030-029,calc_pdf_p32,DWG-S030,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,
DR-236,ENT-GIRDER-AG2,drawing,drawing.dimension.DWG-DIM-S030-030,DIMENSION,PL 700x32x6250,mm,,,NOR-011,DWG-DIM-S030-030,calc_pdf_p32,DWG-S030,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,
DR-237,ENT-GIRDER-AG2,drawing,drawing.dimension.DWG-DIM-S038-031,DIMENSION,PL 620x25x7548,mm,,,NOR-011,DWG-DIM-S038-031,calc_pdf_p40,DWG-S038,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,
DR-238,ENT-STUD,drawing,drawing.dimension.DWG-DIM-S039-032,DIMENSION,22,mm,0.022,m,NOR-002,DWG-DIM-S039-032,calc_pdf_p41,DWG-S039,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,φ22
DR-239,ENT-STUD,drawing,drawing.dimension.DWG-DIM-S039-033,DIMENSION,200/150,mm,,,NOR-011,DWG-DIM-S039-033,calc_pdf_p41,DWG-S039,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,"200 typical, 150 at some locations"
DR-240,ENT-STUD,drawing,drawing.dimension.DWG-DIM-S039-034,DIMENSION,SS400,,,,NOR-011,DWG-DIM-S039-034,calc_pdf_p41,DWG-S039,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,
DR-947,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-001,DIMENSION,4512.2,mm,4.5122,m,NOR-002,DWG-DIM-S045-001,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Girder center-to-center
DR-948,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-002,DIMENSION,1900,mm,1.9,m,NOR-002,DWG-DIM-S045-002,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Left overhang
DR-949,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-003,DIMENSION,1400,mm,1.4,m,NOR-002,DWG-DIM-S045-003,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Right overhang
DR-950,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-004,DIMENSION,2256.1,mm,2.2561,m,NOR-002,DWG-DIM-S045-004,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Girder spacing
DR-951,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-005,DIMENSION,1089.2,mm,1.0892,m,NOR-002,DWG-DIM-S045-005,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG2 to edge
DR-952,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-006,DIMENSION,250x12x1599,mm,,,NOR-011,DWG-DIM-S045-006,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,UFLG plate (SM490YA)
DR-953,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-007,DIMENSION,400x19x2908,mm,,,NOR-011,DWG-DIM-S045-007,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,UFLG plate (SM490YB)
DR-954,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-008,DIMENSION,250x12x1099,mm,,,NOR-011,DWG-DIM-S045-008,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,UFLG plate (SM490YA)
DR-955,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-009,DIMENSION,250x12x1934,mm,,,NOR-011,DWG-DIM-S045-009,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,LFLG plate
DR-956,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-010,DIMENSION,250x12x1468,mm,,,NOR-011,DWG-DIM-S045-010,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,LFLG plate
DR-957,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-011,DIMENSION,733x9x1603,mm,,,NOR-011,DWG-DIM-S045-011,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Web plate left
DR-958,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-012,DIMENSION,2537x32x791,mm,,,NOR-011,DWG-DIM-S045-012,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Web plate main (SM490YB)
DR-959,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-013,DIMENSION,730x9x1103,mm,,,NOR-011,DWG-DIM-S045-013,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Web plate right
DR-960,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-014,DIMENSION,351x19x789,mm,,,NOR-011,DWG-DIM-S045-014,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Connection plate (SM490YB)
DR-961,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-015,DIMENSION,367x19x818,mm,,,NOR-011,DWG-DIM-S045-015,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Connection plate alt (SM490YB)
DR-962,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-016,DIMENSION,165x13x470,mm,,,NOR-011,DWG-DIM-S045-016,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Splice plate (SM490YA)
DR-963,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-017,DIMENSION,1692x10x470,mm,,,NOR-011,DWG-DIM-S045-017,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Splice plate (SM490YA)
DR-964,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-018,DIMENSION,1686x8x233,mm,,,NOR-011,DWG-DIM-S045-018,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Filler plate (SS400)
DR-965,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-019,DIMENSION,φ22x200,mm,,,NOR-011,DWG-DIM-S045-019,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Stud diameter x length (SS400)
DR-966,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-020,DIMENSION,80x9x625,mm,,,NOR-011,DWG-DIM-S045-020,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Small plate
DR-967,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-021,DIMENSION,80x9x555,mm,,,NOR-011,DWG-DIM-S045-021,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Small plate alt
DR-968,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S045-022,DIMENSION,"94°13'05""",deg,,,NOR-011,DWG-DIM-S045-022,calc_pdf_p47,DWG-S045,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Angle
DR-969,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S046-023,DIMENSION,4500.2,mm,4.5002,m,NOR-002,DWG-DIM-S046-023,calc_pdf_p48,DWG-S046,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Girder center-to-center
DR-970,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S046-024,DIMENSION,1400,mm,1.4,m,NOR-002,DWG-DIM-S046-024,calc_pdf_p48,DWG-S046,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Left overhang
DR-971,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S046-025,DIMENSION,1400,mm,1.4,m,NOR-002,DWG-DIM-S046-025,calc_pdf_p48,DWG-S046,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Right overhang
DR-972,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S046-026,DIMENSION,2250.1,mm,2.2501,m,NOR-002,DWG-DIM-S046-026,calc_pdf_p48,DWG-S046,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Girder spacing
DR-973,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S046-027,DIMENSION,400x19x2897,mm,,,NOR-011,DWG-DIM-S046-027,calc_pdf_p48,DWG-S046,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,UFLG plate (SM490YB)
DR-974,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S046-028,DIMENSION,353x19x790,mm,,,NOR-011,DWG-DIM-S046-028,calc_pdf_p48,DWG-S046,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Connection plate
DR-975,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S046-029,DIMENSION,355x19x793,mm,,,NOR-011,DWG-DIM-S046-029,calc_pdf_p48,DWG-S046,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Connection plate alt
DR-976,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S047-030,DIMENSION,4500,mm,4.5,m,NOR-002,DWG-DIM-S047-030,calc_pdf_p49,DWG-S047,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Girder center-to-center
DR-977,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S047-031,DIMENSION,2250/2250,mm,,,NOR-011,DWG-DIM-S047-031,calc_pdf_p49,DWG-S047,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Girder spacing
DR-978,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S047-032,DIMENSION,560x32x2896,mm,,,NOR-011,DWG-DIM-S047-032,calc_pdf_p49,DWG-S047,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,UFLG plate (SM490YB)
DR-979,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S047-033,DIMENSION,2614x40x791,mm,,,NOR-011,DWG-DIM-S047-033,calc_pdf_p49,DWG-S047,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Web plate (SM490YB)
DR-980,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S047-034,DIMENSION,1800x28x2932,mm,,,NOR-011,DWG-DIM-S047-034,calc_pdf_p49,DWG-S047,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Web plate main (SM490YB)
DR-981,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S047-035,DIMENSION,495x32x791,mm,,,NOR-011,DWG-DIM-S047-035,calc_pdf_p49,DWG-S047,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Connection plate (SM490YB)
DR-982,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S047-036,DIMENSION,230x22x620,mm,,,NOR-011,DWG-DIM-S047-036,calc_pdf_p49,DWG-S047,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Splice plate (SM490YB)
DR-983,ENT-XBEAM-GE1,drawing,drawing.dimension.DWG-DIM-S048-037,DIMENSION,2614x40x791,mm,,,NOR-011,DWG-DIM-S048-037,calc_pdf_p50,DWG-S048,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Web plate
DR-984,ENT-XBEAM-C1C7,drawing,drawing.dimension.DWG-DIM-S049-038,DIMENSION,4500/4500,mm,,,NOR-011,DWG-DIM-S049-038,calc_pdf_p51,DWG-S049,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Girder center-to-center
DR-985,ENT-XBEAM-C1C7,drawing,drawing.dimension.DWG-DIM-S049-039,DIMENSION,250x12x3196,mm,,,NOR-011,DWG-DIM-S049-039,calc_pdf_p51,DWG-S049,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,UFLG plate
DR-986,ENT-XBEAM-C1C7,drawing,drawing.dimension.DWG-DIM-S049-040,DIMENSION,250x12x3496,mm,,,NOR-011,DWG-DIM-S049-040,calc_pdf_p51,DWG-S049,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,UFLG plate
DR-987,ENT-XBEAM-C1C7,drawing,drawing.dimension.DWG-DIM-S049-041,DIMENSION,240x9x320,mm,,,NOR-011,DWG-DIM-S049-041,calc_pdf_p51,DWG-S049,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Splice plate (SS400)
DR-988,ENT-XBEAM-C1C7,drawing,drawing.dimension.DWG-DIM-S049-042,DIMENSION,90x10x320,mm,,,NOR-011,DWG-DIM-S049-042,calc_pdf_p51,DWG-S049,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Splice plate (SS400)
DR-989,ENT-XBEAM-C1C7,drawing,drawing.dimension.DWG-DIM-S049-043,DIMENSION,240x10x158,mm,,,NOR-011,DWG-DIM-S049-043,calc_pdf_p51,DWG-S049,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Filler plate (SS400)
DR-990,ENT-XBEAM-C1C7,drawing,drawing.dimension.DWG-DIM-S050-044,DIMENSION,250x12x3496/250x12x3396,mm,,,NOR-011,DWG-DIM-S050-044,calc_pdf_p52,DWG-S050,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,UFLG plates
DR-991,ENT-XBEAM-C1C7,drawing,drawing.dimension.DWG-DIM-S051-045,DIMENSION,4500/4500,mm,,,NOR-011,DWG-DIM-S051-045,calc_pdf_p53,DWG-S051,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Girder center-to-center
DR-992,ENT-XBEAM-C1C7,drawing,drawing.dimension.DWG-DIM-S052-046,DIMENSION,4500/4500,mm,,,NOR-011,DWG-DIM-S052-046,calc_pdf_p54,DWG-S052,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Girder center-to-center
DR-993,ENT-XBEAM-C1C7,drawing,drawing.dimension.DWG-DIM-S053-047,DIMENSION,4500/4500,mm,,,NOR-011,DWG-DIM-S053-047,calc_pdf_p55,DWG-S053,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Girder center-to-center
DR-994,ENT-XBEAM-C1C7,drawing,drawing.dimension.DWG-DIM-S054-048,DIMENSION,4500/4500,mm,,,NOR-011,DWG-DIM-S054-048,calc_pdf_p56,DWG-S054,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Girder center-to-center
DR-995,ENT-XBEAM-C1C7,drawing,drawing.dimension.DWG-DIM-S055-049,DIMENSION,4500/4500,mm,,,NOR-011,DWG-DIM-S055-049,calc_pdf_p57,DWG-S055,HIGH,UNVERIFIED,DRAWING_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Girder center-to-center
