candidate_id,entity_id,candidate_layer,field_path_candidate,semantic_class,raw_value,raw_unit,normalized_value,normalized_unit,normalization_rule_id,source_record_ids,calculation_locator,drawing_locator,confidence,verification_status,parity_status,adoption_status,issue_id,conflict_id,human_confirmation_id,phase3_action,notes
RP-709,ENT-LINE-ACL,report,report.figure.CAL-FIG-P00704-001,figure,端支点上横桁断面図+荷重載荷図,,,,NOR-011,CAL-FIG-P00704-001,calc_pdf_p704,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-710,ENT-LINE-ACL,report,report.figure.CAL-FIG-P00735-001,figure,中間支点上横桁断面図+荷重載荷図,,,,NOR-011,CAL-FIG-P00735-001,calc_pdf_p735,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-788,ENT-LINE-ACL,report,report.figure.CAL-FIG-P00766-001,figure,端ブラケットS1側断面図,,,,NOR-011,CAL-FIG-P00766-001,calc_pdf_p766,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-789,ENT-LINE-ACL,report,report.figure.CAL-FIG-P00777-001,figure,端ブラケットS2側断面図,,,,NOR-011,CAL-FIG-P00777-001,calc_pdf_p777,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-855,ENT-LINE-ACL,report,report.figure.CAL-FIG-P00790-001,figure,横構骨組図(格点/部材/断面番号),,,,NOR-011,CAL-FIG-P00790-001,calc_pdf_p790,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-902,ENT-LINE-ACL,report,report.figure.CAL-FIG-P00818-001,figure,巻き立てコンクリート概要図,,,,NOR-011,CAL-FIG-P00818-001,calc_pdf_p818,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-958,ENT-LINE-ACL,report,report.figure.CAL-FIG-P00843-001,figure,疲労照査フローチャート,,,,NOR-011,CAL-FIG-P00843-001,calc_pdf_p843,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-959,ENT-LINE-ACL,report,report.figure.CAL-FIG-P00844-001,figure,疲労照査荷重位置図,,,,NOR-011,CAL-FIG-P00844-001,calc_pdf_p844,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1015,ENT-LINE-ACL,report,report.figure.CAL-FIG-P00874-001,figure,標準断面図,,,,NOR-011,CAL-FIG-P00874-001,calc_pdf_p874,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1016,ENT-LINE-ACL,report,report.figure.CAL-FIG-P00900-001,figure,格点番号および部材番号図,,,,NOR-011,CAL-FIG-P00900-001,calc_pdf_p900,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1135,ENT-LINE-ACL,report,report.figure.CAL-FIG-P01776-001,figure,断面構成図 AG1,,,,NOR-011,CAL-FIG-P01776-001,calc_pdf_p1776,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1136,ENT-LINE-ACL,report,report.figure.CAL-FIG-P01776-002,figure,断面構成図 AG2,,,,NOR-011,CAL-FIG-P01776-002,calc_pdf_p1776,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1333,ENT-LINE-ACL,report,report.figure.CH5-FIG-001,figure,形状係数・縦弾性係数説明図,,,,NOR-011,CH5-FIG-001,calc_pdf_p2032,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1334,ENT-LINE-ACL,report,report.figure.CH5-FIG-002,figure,合成剛性概念図,,,,NOR-011,CH5-FIG-002,calc_pdf_p2033,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1335,ENT-LINE-ACL,report,report.figure.CH5-FIG-003,figure,不動点および温度変化移動量概念図,,,,NOR-011,CH5-FIG-003,calc_pdf_p2034,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1336,ENT-LINE-ACL,report,report.figure.CH5-FIG-004,figure,レベル1地震時作用概念図,,,,NOR-011,CH5-FIG-004,calc_pdf_p2038,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1337,ENT-LINE-ACL,report,report.figure.CH5-FIG-005,figure,耐荷性能照査用鉛直力算出概念図,,,,NOR-011,CH5-FIG-005,calc_pdf_p2045,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1338,ENT-LINE-ACL,report,report.figure.CH5-FIG-006,figure,段差防止構造 正面図,,,,NOR-011,CH5-FIG-006,calc_pdf_p2190,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1339,ENT-LINE-ACL,report,report.figure.CH5-FIG-007,figure,段差防止構造 側面図,,,,NOR-011,CH5-FIG-007,calc_pdf_p2190,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1340,ENT-LINE-ACL,report,report.figure.CH5-FIG-008,figure,台座寸法図,,,,NOR-011,CH5-FIG-008,calc_pdf_p2192,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1341,ENT-LINE-ACL,report,report.figure.CH5-FIG-009,figure,台座断面図(緩衝材),,,,NOR-011,CH5-FIG-009,calc_pdf_p2192,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1342,ENT-LINE-ACL,report,report.figure.CH5-FIG-010,figure,通水断面形状図,,,,NOR-011,CH5-FIG-010,calc_pdf_p2199,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1343,ENT-LINE-ACL,report,report.figure.CH5-FIG-011,figure,ミドルビーム断面図,,,,NOR-011,CH5-FIG-011,calc_pdf_p2208,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1344,ENT-LINE-ACL,report,report.figure.CH5-FIG-012,figure,ミドルビーム4径間連続梁載荷図,,,,NOR-011,CH5-FIG-012,calc_pdf_p2209,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1345,ENT-LINE-ACL,report,report.figure.CH5-FIG-013,figure,サポートビーム載荷イメージ図,,,,NOR-011,CH5-FIG-013,calc_pdf_p2214,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1346,ENT-LINE-ACL,report,report.figure.CH5-FIG-014,figure,伸縮装置張出部断面図,,,,NOR-011,CH5-FIG-014,calc_pdf_p2216,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1347,ENT-LINE-ACL,report,report.figure.CH5-FIG-015,figure,フィンガー形状図,,,,NOR-011,CH5-FIG-015,calc_pdf_p2223,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1348,ENT-LINE-ACL,report,report.figure.CH5-FIG-016,figure,フェイスプレート断面図,,,,NOR-011,CH5-FIG-016,calc_pdf_p2224,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1641,ENT-LINE-ACL,report,report.figure.FM-FIG-001,figure,金沢IC Aランプ橋 3径間連続鈑桁橋,,,,NOR-011,FM-FIG-001,calc_pdf_p1,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
RP-1642,ENT-LINE-ACL,report,report.figure.FM-FIG-002,figure,目次,,,,NOR-011,FM-FIG-002,calc_pdf_p3,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Calculation figure record.
