candidate_id,entity_id,candidate_layer,field_path_candidate,semantic_class,raw_value,raw_unit,normalized_value,normalized_unit,normalization_rule_id,source_record_ids,calculation_locator,drawing_locator,confidence,verification_status,parity_status,adoption_status,issue_id,conflict_id,human_confirmation_id,phase3_action,notes
DS-011,ENT-GIRDER-AG1,design,section_property.ag1.sec-3.I,SECTION_PROPERTY,7714024,cm4,7714024,cm4,NONE,SRC-calculation_chapter_03_section_3_2_values-039,calc_pdf_p296,,MEDIUM,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Section property I/Yu/YL/A computed by design program; excluded from Golden input.
DS-012,ENT-GIRDER-AG1,design,section_property.ag1.sec-5.uflg,SECTION_PROPERTY,620 x 27,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-042,calc_pdf_p300,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-013,ENT-GIRDER-AG1,design,section_property.ag1.sec-5.lflg,SECTION_PROPERTY,680 x 30,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-043,calc_pdf_p300,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-014,ENT-GIRDER-AG1,design,section_property.ag1.sec-5.web,SECTION_PROPERTY,2643 x 14,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-044,calc_pdf_p300,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-015,ENT-GIRDER-AG1,design,section_property.ag1.sec-5.I,SECTION_PROPERTY,8748717,cm4,8748717,cm4,NONE,SRC-calculation_chapter_03_section_3_2_values-045,calc_pdf_p300,,MEDIUM,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Section property I/Yu/YL/A computed by design program; excluded from Golden input.
DS-016,ENT-GIRDER-AG1,design,section_property.ag1.sec-5.Yu,SECTION_PROPERTY,-141.48,cm,-141.48,cm,NONE,SRC-calculation_chapter_03_section_3_2_values-046,calc_pdf_p300,,MEDIUM,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Section property I/Yu/YL/A computed by design program; excluded from Golden input.
DS-017,ENT-GIRDER-AG1,design,section_property.ag1.sec-5.YL,SECTION_PROPERTY,128.52,cm,128.52,cm,NONE,SRC-calculation_chapter_03_section_3_2_values-047,calc_pdf_p300,,MEDIUM,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Section property I/Yu/YL/A computed by design program; excluded from Golden input.
DS-018,ENT-GIRDER-AG1,design,section_property.ag1.sec-6.uflg,SECTION_PROPERTY,620 x 39,mm,,,NOR-011,"SRC-calculation_chapter_03_section_3_2_values-048,ADV-006",calc_pdf_p301,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-019,ENT-GIRDER-AG1,design,section_property.ag1.sec-6.lflg,SECTION_PROPERTY,680 x 47,mm,,,NOR-011,"SRC-calculation_chapter_03_section_3_2_values-049,ADV-007",calc_pdf_p301,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,CONF-P2II-001,,GOLDEN_ELIGIBLE,Adopted section LFLG plate width (calc 680 mm). CONFLICT with drawing 700 mm -> CONF-P2II-001.
DS-020,ENT-GIRDER-AG1,design,section_property.ag1.sec-6.web,SECTION_PROPERTY,2614 x 14,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-050,calc_pdf_p301,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-021,ENT-GIRDER-AG1,design,section_property.ag1.sec-6.I,SECTION_PROPERTY,11878499,cm4,11878499,cm4,NONE,SRC-calculation_chapter_03_section_3_2_values-051,calc_pdf_p301,,MEDIUM,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Section property I/Yu/YL/A computed by design program; excluded from Golden input.
DS-022,ENT-GIRDER-AG1,design,section_property.ag1.sec-8.uflg,SECTION_PROPERTY,620 x 26,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-056,calc_pdf_p305,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-023,ENT-GIRDER-AG1,design,section_property.ag1.sec-8.lflg,SECTION_PROPERTY,680 x 21,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-057,calc_pdf_p305,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-024,ENT-GIRDER-AG1,design,section_property.ag1.sec-8.web,SECTION_PROPERTY,2653 x 14,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-058,calc_pdf_p305,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-025,ENT-GIRDER-AG1,design,section_property.ag1.sec-9.uflg,SECTION_PROPERTY,620 x 28,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-059,calc_pdf_p307,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-026,ENT-GIRDER-AG1,design,section_property.ag1.sec-9.lflg,SECTION_PROPERTY,680 x 21,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-060,calc_pdf_p307,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-027,ENT-GIRDER-AG1,design,section_property.ag1.sec-10.uflg,SECTION_PROPERTY,620 x 26,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-061,calc_pdf_p308,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-028,ENT-GIRDER-AG1,design,section_property.ag1.sec-10.lflg,SECTION_PROPERTY,680 x 21,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-062,calc_pdf_p308,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-029,ENT-GIRDER-AG1,design,section_property.ag1.sec-11.uflg,SECTION_PROPERTY,620 x 26,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-063,calc_pdf_p310,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-030,ENT-GIRDER-AG1,design,section_property.ag1.sec-11.lflg,SECTION_PROPERTY,680 x 30,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-064,calc_pdf_p310,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-031,ENT-GIRDER-AG1,design,section_property.ag1.sec-12.uflg,SECTION_PROPERTY,620 x 39,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-065,calc_pdf_p312,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-032,ENT-GIRDER-AG1,design,section_property.ag1.sec-12.lflg,SECTION_PROPERTY,680 x 47,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-066,calc_pdf_p312,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-033,ENT-GIRDER-AG1,design,section_property.ag1.sec-13.uflg,SECTION_PROPERTY,620 x 27,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-067,calc_pdf_p314,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-034,ENT-GIRDER-AG1,design,section_property.ag1.sec-13.lflg,SECTION_PROPERTY,680 x 30,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-068,calc_pdf_p314,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-035,ENT-GIRDER-AG1,design,section_property.ag1.sec-14.uflg,SECTION_PROPERTY,620 x 25,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-069,calc_pdf_p316,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-036,ENT-GIRDER-AG1,design,section_property.ag1.sec-14.lflg,SECTION_PROPERTY,680 x 22,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-070,calc_pdf_p316,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-037,ENT-GIRDER-AG1,design,section_property.ag1.sec-15.uflg,SECTION_PROPERTY,620 x 28,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-071,calc_pdf_p318,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-038,ENT-GIRDER-AG1,design,section_property.ag1.sec-16.uflg,SECTION_PROPERTY,620 x 26,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-072,calc_pdf_p319,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-039,ENT-GIRDER-AG1,design,section_property.ag1.sec-16.lflg,SECTION_PROPERTY,680 x 21,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-073,calc_pdf_p319,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-040,ENT-GIRDER-AG1,design,section_property.ag1.sec-17.uflg,SECTION_PROPERTY,620 x 26,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-074,calc_pdf_p320,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-041,ENT-GIRDER-AG1,design,section_property.ag1.sec-17.lflg,SECTION_PROPERTY,680 x 30,mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_values-075,calc_pdf_p320,,HIGH,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,Adopted section plate dimension (SM490Y unless noted; Sec-6 LFLG SM520-H).
DS-042,ENT-GIRDER-AG2,design,section_property.ag2.summary,SECTION_PROPERTY,"Sec-1..Sec-17 same flange widths 620/680, web 14mm, varying thickness",mm,,,NOR-011,SRC-calculation_chapter_03_section_3_2_tables-040,calc_pdf_p323-349,,MEDIUM,UNVERIFIED,CALC_ONLY,CANDIDATE_ONLY,,,,GOLDEN_ELIGIBLE,AG2 sections summarised in table T30 (28 sections); individual AG2 section properties not extracted.
DS-043,ENT-GIRDER-AG1,design,section_property.composite.n7.steel_area,SECTION_PROPERTY,634.38,cm2,634.38,cm2,NONE,CAL-VAL-P01319-021,calc_pdf_p1319,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Composite section property (n=7 live load) at AG1 Sec-1; derived value excluded from Golden input.
DS-044,ENT-GIRDER-AG1,design,section_property.composite.n7.steel_inertia,SECTION_PROPERTY,6473032,cm4,6473032,cm4,NONE,CAL-VAL-P01319-022,calc_pdf_p1319,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Composite section property (n=7 live load) at AG1 Sec-1; derived value excluded from Golden input.
DS-045,ENT-GIRDER-AG1,design,section_property.composite.n7.composite_area_n7,SECTION_PROPERTY,1946.50,cm2,1946.50,cm2,NONE,CAL-VAL-P01319-023,calc_pdf_p1319,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Composite section property (n=7 live load) at AG1 Sec-1; derived value excluded from Golden input.
DS-046,ENT-GIRDER-AG1,design,section_property.composite.n7.composite_inertia_n7,SECTION_PROPERTY,18008524,cm4,18008524,cm4,NONE,CAL-VAL-P01319-024,calc_pdf_p1319,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Composite section property (n=7 live load) at AG1 Sec-1; derived value excluded from Golden input.
DS-047,ENT-GIRDER-AG1,design,section_property.composite.n7.composite_ycu,SECTION_PROPERTY,-64.89,cm,-64.89,cm,NONE,CAL-VAL-P01319-025,calc_pdf_p1319,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Composite section property (n=7 live load) at AG1 Sec-1; derived value excluded from Golden input.
DS-048,ENT-GIRDER-AG1,design,section_property.composite.n7.composite_ysu,SECTION_PROPERTY,-19.89,cm,-19.89,cm,NONE,CAL-VAL-P01319-026,calc_pdf_p1319,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Composite section property (n=7 live load) at AG1 Sec-1; derived value excluded from Golden input.
DS-049,ENT-GIRDER-AG1,design,section_property.composite.n7.composite_ysl,SECTION_PROPERTY,238.11,cm,238.11,cm,NONE,CAL-VAL-P01319-027,calc_pdf_p1319,,HIGH,UNVERIFIED,CALC_ONLY,EXCLUDED_DESIGN_RESULT,,,,GOLDEN_EXCLUDED,Composite section property (n=7 live load) at AG1 Sec-1; derived value excluded from Golden input.
